species,longitude,latitude,q5_depth,q95_depth,q5_velocity,q95_velocity,q5_ss,q95_ss,q5_slope,q95_slope,q5_reynolds,q95_reynolds,q5_froude,q95_froude
background,2256950.885,1846037.901,14.0922117,9.3092327,2.48578,0.5775999,0.5935674,0.0369272,0.6133065,0.6085222,2795954.5,430745.3125,0.1163197,0.033133
background,2256819.844,1845914.018,14.4009466,9.6251926,2.8589926,0.692928,0.7698633,0.0521408,0.4636084,0.4630071,3263933,529136.9375,0.1328636,0.0393343
background,2256178.992,1846067.386,21.262289,16.4793167,3.4233696,0.9334553,0.9680852,0.0781668,0.8603877,0.8545513,5765134,1218542.5,0.130778,0.0405463
background,2255071.877,1845838.579,11.453331,6.6646023,1.6868186,0.3377575,0.3064703,0.0160834,1.6946824,1.6938473,1625548.375,205567.25,0.0880416,0.0241608
background,2251858.358,1846039.991,4.7598534,0.3524042,0.4725747,0.1077906,0.0543818,0.004015,19.9043789,18.6784401,347646.7188,37196.80078,0.0274481,0.0090938
background,2256003.003,1845849.641,23.4831314,18.7105846,3.4688015,0.9647114,0.9620226,0.0800584,0.9385393,0.9380928,6452950.5,1430034.125,0.1261947,0.0392697
background,2255670.461,1845865.213,26.1265736,21.3511848,3.4224279,0.9782431,0.9041166,0.0793114,0.2333007,0.232612,7080711,1653851.5,0.1181068,0.0370854
background,2255519.557,1845807.668,23.9908009,19.2152081,3.2047901,0.8911168,0.8196888,0.0688512,6.5139422,6.5108252,6081497,1349800.375,0.1160803,0.0361835
background,2254426.621,1845810.561,12.4616022,7.6484842,2.004297,0.4063836,0.4082378,0.0205006,2.3500764,2.3565662,2008668.625,255639.1406,0.099495,0.0256581
background,2252160.138,1845818.09,8.4025507,3.4846733,2.0111058,0.4713661,0.4574999,0.0339787,0.3218691,0.3241761,1338137.875,129493.4766,0.1221893,0.0443992
background,2256315.031,1845832.35,19.230978,14.4532661,3.2293911,0.846877,0.8909906,0.0675435,0.9605888,0.9607416,4917958,969644.5,0.1300076,0.0393094
background,2256170.662,1845936.411,21.2408619,16.4621181,3.3617918,0.9044712,0.93451,0.0737028,0.2509984,0.2480524,5654820,1178990,0.1287742,0.0394793
background,2257097.322,1845921.178,3.4436464,2.0362449,1.0158896,0.17895,0.1701521,0.0090313,11.1694336,2.7701805,833735.3125,105472.4219,0.0612005,0.0116225
background,2254615.483,1846076.03,13.5731144,8.7712717,2.0363302,0.4439581,0.4040627,0.0225739,1.782037,1.7720237,2207813.75,313199.7813,0.0970845,0.026145
background,2256710.593,1846075.465,15.7296209,10.9493294,3.2141278,0.8148804,0.9443216,0.0685405,0.185721,0.1877215,4005085.5,706993.25,0.1428853,0.0433019
background,2254358.201,1845852.738,11.279191,6.4589143,1.4901682,0.2474498,0.2368702,0.0086532,1.7947983,1.7962919,1381324.625,142206.1719,0.0783266,0.0164999
background,2255427.806,1845872.709,19.0210094,14.2442169,3.1522272,0.8520455,0.8523489,0.0689316,1.0934812,1.0949879,4749836.5,962531.8125,0.1276417,0.0398311
background,2255148.99,1846068.545,10.9632816,6.1685367,1.8593384,0.3902754,0.3606673,0.0189519,0.3746487,0.3741289,1643953.75,196800.8906,0.0983785,0.0279712
background,2256568.58,1846070.863,16.7020283,11.9226341,3.3024764,0.8552104,0.9759864,0.0731161,0.0552422,0.0537836,4369283.5,807625.75,0.1421838,0.0439709
background,2257082.488,1846052.868,8.4961071,4.7428818,1.5932605,0.3959603,0.3107179,0.0231644,6.411901,4.1065493,1442478.125,208290.6719,0.0846177,0.0274799
background,2256436.013,1846167.399,17.9493427,13.1634655,3.37287,0.8967656,0.9938422,0.0782123,0.0932863,0.0925764,4795668.5,935311.625,0.1402008,0.0439739
background,2252039.63,1845878.028,8.1331348,3.2075748,1.7123017,0.4618641,0.3584054,0.0352071,0.8026944,0.803691,1090919.625,114269.3984,0.1062469,0.0463078
background,2248099.541,1845835.521,1.5474002,-0.77581,0.6801714,0.0182729,0.1767543,0.0016086,6.918757,0.9864122,137155.2031,1543.676758,0.404136,0.0031276
background,2254439.053,1846062.344,14.7108173,9.8952608,2.4314501,0.540488,0.5542423,0.0314753,1.0732706,1.0784179,2840273.75,426258.875,0.1116446,0.0301618
background,2252056.768,1845871.616,8.0310535,3.1064465,1.8092518,0.4847624,0.3892403,0.0382993,0.6160681,0.6121671,1143399.875,117292.7188,0.1128226,0.0492151
background,2254761.117,1845871.109,11.83531,7.0369463,1.5105102,0.3411061,0.2428764,0.0146617,2.1362281,2.1365552,1475354.875,205187.1719,0.0766188,0.0225062
background,2257023.646,1846082.382,12.0158405,7.2320147,2.0797369,0.497599,0.4601021,0.0305674,2.6724875,2.6701391,2168320.75,326629.375,0.1022461,0.0311391
background,2248094.924,1845974.675,3.9496834,0.0541832,1.6896768,0.218151,0.4479128,0.0281728,3.1096339,2.5153382,597632.5,18976.50195,0.1589872,0.0397535
background,2254529.698,1845981.28,14.5891819,9.7799206,2.5354702,0.6149139,0.6042365,0.0408347,0.3006876,0.2987106,2928727,475647.0625,0.1171069,0.0345677
background,2251895.277,1846064.365,8.7123117,3.7731092,1.4656789,0.3617807,0.2745804,0.0226866,0.3708105,0.3728066,1035460.813,113583.375,0.0867671,0.0321968
background,2252728.688,1845888.882,3.2438886,-0.325927,0.3654897,0,0.0211108,0,0.671111,0.2855094,93467.41406,0,0.035725,0
background,2257182.009,1846038.325,-2.4644513,-1.508948,0.500217,0.1192231,0.0925515,0.0068913,6.3611374,2.5065913,434653.5,60912.65234,0.0292568,0.0085759
background,2256141.77,1845947.435,21.2838097,16.5053692,3.4218178,0.9329304,0.9668424,0.0781003,0.4901155,0.4873555,5768570.5,1219429.25,0.1309895,0.040595
background,2252661.443,1845874.019,3.1636086,-0.4324417,0.3259139,0,0.0167021,0,0.4783136,0.3688837,81291.03906,0,0.0326557,0
background,2254304.3,1846131.92,12.8053722,7.982954,1.6757035,0.2969942,0.2940632,0.0124339,1.4120519,1.4115117,1764768.375,208469.8281,0.0823953,0.0187652
background,2256573.394,1846088.538,16.687149,11.9069386,3.3106191,0.8579107,0.9812406,0.073708,0.2769968,0.2815815,4376131.5,809160.75,0.1426646,0.0441354
background,2255007.019,1845802.009,9.7005758,4.9114428,1.3575147,0.2414732,0.206137,0.0089205,2.0099232,2.0082479,1116396.5,118353.9688,0.0772891,0.0194503
background,2254281.084,1845793.272,5.6488657,1.2569844,0.869691,0.064249,0.1070627,0.0013667,7.1311364,5.7923522,474808.625,25699.42383,0.0752624,0.005392
background,2256599.975,1845462.369,14.0900373,9.3343906,2.9315531,0.6762968,0.8219219,0.0507715,7.3346477,7.2603545,3255097.75,494133.125,0.1380699,0.0393194
background,2253455.48,1845636.61,9.7197027,4.9260311,1.3152174,0.3619649,0.2065222,0.0205838,2.6449604,2.3518472,1010658.563,155215.3281,0.0792438,0.0292082
background,2255770.491,1845480.22,25.1666145,20.4172401,3.6697476,1.0410343,1.051895,0.090669,1.6005186,1.5996139,7314065.5,1683392.375,0.1293149,0.0404155
background,2248231.878,1845594.38,5.9024048,1.6863414,0.7246319,0.8006018,0.1052241,0.1716561,7.8263631,7.6696601,435550.5938,210442.3125,0.0466483,0.0814538
background,2247986.625,1845508.799,1.0090026,-3.1064713,0.6435958,0.0051897,0.0978317,0.0013673,1.6950181,4.0882802,53760.42188,238.4664917,0.1148832,0.0013747
background,2255646.649,1845708.858,26.8351097,22.0661278,3.4309013,0.968757,0.9003261,0.0767754,0.7339492,0.7346772,7292479,1692545.75,0.1167373,0.0361875
background,2255707.423,1845764.777,26.3931847,21.6234932,3.5165195,0.9959496,0.9508528,0.0816726,0.3349591,0.3364576,7350649,1705119.625,0.1205674,0.0375974
background,2247468.468,1845580.475,3.5616238,-0.3906817,0.6181092,0,0.0881472,0,3.1804407,2.2127814,167332.9531,0,0.0641835,0
background,2247057.677,1845453.782,2.7289805,-1.1477675,0.4093309,0.2740421,0.0591803,0.0536807,18.0026798,17.5166759,206118.375,53335.53906,0.037121,0.0325446
background,2248198.934,1845549.698,5.7623677,1.7844931,0.5337539,0.5206211,0.0491311,0.0696031,21.4613495,18.273901,310061.0313,123618.9375,0.0351497,0.0551372
background,2254852.797,1845667.224,11.791501,7.0006537,1.5510306,0.3522978,0.2490881,0.0151739,2.0515473,2.059648,1481243.375,203628,0.0792458,0.0231529
background,2256833.567,1845792.663,13.3270102,8.5599661,2.7946036,0.6721733,0.7555852,0.0507586,0.375335,0.3758337,2948817,455370.0625,0.134678,0.0403267
background,2254908.609,1845548.114,12.5176878,7.7377257,1.5078318,0.3305138,0.2245655,0.0123469,0.1123467,0.1126812,1496889.25,202873.7813,0.0746457,0.0212075
background,2252165.784,1845792.982,8.3380251,3.420651,2.0582812,0.4961891,0.4792228,0.0375344,0.5245458,0.5193988,1358708.125,134160.6094,0.1255309,0.0469293
background,2252162.962,1845702.106,7.9623427,3.0420666,1.2817986,0.3168373,0.2048006,0.0171332,4.6807718,4.6801791,849477.3125,88936.40625,0.0822106,0.034092
background,2256685.156,1845748.8,14.9118137,10.14783,3.016155,0.7407816,0.8463078,0.0579431,0.8797383,0.8710097,3562648.75,595012,0.1379317,0.0406502
background,2252447.981,1845634.248,7.7594361,2.8608863,1.7965596,0.4255359,0.3748316,0.0298465,1.8657997,1.8585136,1110695.875,99763.64063,0.1136415,0.0448925
background,2253251.556,1845673.208,10.6381979,5.7810922,1.132661,0.2974779,0.1388462,0.0116816,3.3422093,3.3442807,968745,143384.7031,0.0622205,0.0213973
background,2256624.691,1845693.856,15.9459496,11.1805105,2.9955506,0.7218206,0.8162077,0.0532725,1.5159703,1.5121653,3786018.75,639927.3125,0.1323463,0.0382494
background,2254627.846,1845549.626,15.3140574,10.5148487,2.3050106,0.488305,0.4945691,0.025718,0.3654345,0.3613473,2791630.5,404795.0938,0.1041166,0.0268309
background,2255338.655,1845776.178,17.923357,13.1462269,2.9959924,0.7637962,0.7855787,0.0571801,1.7905644,1.7944635,4265556.5,803009.25,0.1245209,0.0370482
background,2253382.565,1845544.985,6.4983592,1.6619892,1.8282244,0.3001229,0.4115897,0.0180135,1.7299842,1.724414,941619.0625,43797.59766,0.1266789,0.0409071
background,2247710.617,1845555.01,1.0654886,-0.9927398,0.9426707,0,0.2419138,0,3.4694118,0.121567,116865.6875,0,0.1500246,0
background,2247783.847,1845609.597,3.9038084,-0.0914128,2.4217267,0.4947602,0.9039698,0.1197954,5.5818858,5.3450556,818333,63618.88672,0.2230186,0.0690629
background,2255970.224,1845553.099,23.5663013,18.8130054,3.4895535,0.9555129,0.9724563,0.078411,0.1757369,0.1724157,6514697.5,1423860.875,0.1267518,0.0391268
background,2256048.586,1845555.77,22.7466869,17.9960251,3.4053452,0.9086298,0.9379289,0.0721449,1.7792768,1.7808975,6136606.5,1295162.625,0.1257472,0.0378699
background,2255784.914,1845794.151,25.9128838,21.1423187,3.5766585,1.0144036,0.9893234,0.0852742,0.5986004,0.5941235,7340579.5,1698496.625,0.1237603,0.0389025
background,2252657.586,1845621.81,6.3940973,1.5106778,1.0716761,0.1849975,0.1501617,0.0078867,0.7633567,0.75854,552762.375,25871.68555,0.0756877,0.0250298
background,2252948.194,1845665.196,5.0586138,0.2487844,0.5374302,0.1427882,0.0492467,0.0090485,3.3200195,2.2670865,219847.7344,10635.52344,0.0449868,0.0343169
background,2247380.289,1845649.074,5.1307859,0.9383742,2.8436713,1.097497,1.0890501,0.3045248,2.6821945,2.6242127,1163447.5,93326.55469,0.2224449,0.195067
background,2255657.712,1845508.136,27.2196655,22.4622765,3.5310121,0.9951282,0.9486789,0.0803029,0.2786117,0.281362,7611430.5,1770208.625,0.1193602,0.0368604
background,2254397.591,1845670.506,9.2316236,4.4219246,1.4509794,0.2338112,0.2412621,0.0087889,3.4685676,3.4710574,1125525.375,99215.42969,0.0856149,0.0188092
background,2254599.935,1845640.559,14.4989033,9.7016945,2.4115646,0.554885,0.5477059,0.0335847,0.9690669,0.9657416,2770186.5,427046.2188,0.1117249,0.0312963
background,2252209.033,1845769.746,8.7935591,3.8769095,1.9592079,0.4475396,0.4273333,0.0293275,0.3238655,0.3278286,1365753.125,137672.9844,0.116276,0.0400121
background,2254943.529,1845475.561,13.3330164,8.5549154,1.7043856,0.3859081,0.282911,0.0168475,1.1889827,1.1997479,1806217.25,262513.125,0.0824192,0.0234221
background,2252641.137,1845609.97,6.6666765,1.7836366,1.4020158,0.2898206,0.2553678,0.0180629,1.5825956,1.5836703,757361,47202.33594,0.0960337,0.0365271
background,2255080.936,1845504.357,15.6758947,10.8997011,1.7713668,0.3514095,0.2943753,0.0133372,2.2121332,2.2162364,2227010.75,307397.4375,0.0788782,0.0187597
background,2254722.585,1845445.93,14.0900106,9.3204041,2.6439335,0.6062667,0.6664509,0.0407954,1.5017447,1.4696608,2944022.75,445500.3438,0.124555,0.0352581
background,2247686.674,1845632.801,5.1623573,1.0236698,2.6574912,0.8937268,0.9641336,0.2044414,3.4993937,2.967643,1127936.125,111704.2266,0.2067949,0.1279561
background,2254395.13,1845624.452,7.8392282,3.0281169,1.1956828,0.1748682,0.1693718,0.0053016,0.7305186,0.7373847,767490.625,47738.83594,0.0758348,0.0172192
background,2255569.645,1845500.474,27.0501156,22.2904568,3.4025784,0.9522976,0.8829712,0.0738702,1.071821,1.0700233,7292236,1681716.75,0.115294,0.0356272
background,2247639.856,1845558.15,1.7719786,-0.618784,0.8929906,0,0.3049283,0,5.3306665,1.4801837,152208.8125,0,0.3066182,0
background,2254889.087,1845655.015,11.2831469,6.4939651,1.4744288,0.3279121,0.2281089,0.013618,1.41561,1.4185303,1347924.25,177725.2656,0.0770729,0.0223933
background,2256749.72,1845493.789,13.0905685,8.333725,2.6595757,0.5775293,0.6864136,0.0378884,0.046354,0.0490306,2757671.5,381264.625,0.1298633,0.0350092
background,2256710.105,1845465.64,13.5483055,8.7880449,2.6594276,0.5761574,0.6787584,0.0364401,1.6018264,1.5945834,2853028.5,400574.7813,0.1273025,0.034543
background,2247517.404,1845703.798,6.2812161,2.1115642,2.6393757,1.2380363,0.966865,0.286524,3.9339654,3.9083664,1491978.75,294075.9375,0.1745368,0.1287044
background,2256642.562,1845624.488,15.4090176,10.647336,2.9171026,0.6892111,0.7828244,0.0494267,1.4105582,1.4045475,3561368.25,581615.9375,0.1311964,0.0373276
background,2252549.083,1845650.564,5.9407153,1.1158034,1.2899634,0.2268145,0.2359525,0.013803,3.2452209,2.7410166,628967.8125,31986.45898,0.1004025,0.0303233
background,2253391.6,1845698.461,7.2575397,2.5933623,0.8210287,0.1781262,0.090299,0.0074841,20.2041073,19.7587605,570027.25,106553.375,0.067308,0.0116998
background,2247159.986,1845543.605,5.8220987,1.6123999,1.6800153,1.0544308,0.4319804,0.3163787,4.7593818,4.7794662,806984.875,138764.4688,0.1225451,0.1653814
background,2256612.173,1845485.877,15.6405725,10.8726215,2.7069962,0.5996218,0.670754,0.0373274,1.840538,1.8270609,3352051.5,516037.7813,0.1204199,0.0321227
background,2256278.162,1845424.467,16.9058208,12.1719885,3.354084,0.8660765,1.0027654,0.0746946,0.6025972,0.5996724,4490926.5,835104.9375,0.1434363,0.0440318
background,2256962.593,1845677.248,11.5974112,6.8326306,1.6266489,0.298905,0.272855,0.0111528,4.6168308,4.6071882,1530852,176204.7813,0.0879062,0.0195714
background,2254621.996,1845607.857,15.2449894,10.4449825,2.3906682,0.5515609,0.5286933,0.0322753,0.9358251,0.9286559,2885907.25,456105.8438,0.1079677,0.0298401
background,2253349.794,1845550.441,6.9061308,2.068244,1.8000674,0.3009504,0.3948694,0.0180722,5.0073395,4.9968328,982900.1875,60577.16016,0.1222533,0.0370278
background,2256521.443,1845647.765,16.8129215,12.0459223,3.0869837,0.7549943,0.8509924,0.0569991,0.0234065,0.0231917,4111728,720102.8125,0.1329994,0.0380001
background,2256189.906,1845540.371,18.4353867,13.6878738,3.3586812,0.8867342,0.9770816,0.0753385,0.2608939,0.2577284,4904869,961674.3125,0.1380845,0.0421692
background,2253036.117,1845486.3,3.8378098,-0.4508246,1.2397887,0.1090516,0.3732504,0.0050179,10.6223221,9.0781116,522905.1875,61348.72656,0.2529247,0.0071855
background,2253320.961,1845511.294,4.4912381,-0.2601221,1.512064,0.0923801,0.3458358,0.0047002,2.2069035,2.1031482,618194.4375,13935.52734,0.137304,0.0211776
background,2254994.085,1845657.729,11.3697901,6.585535,1.4428935,0.2819346,0.2160835,0.0102423,1.9106569,1.9123279,1335308.875,155345.7813,0.0757721,0.0197291
background,2247499.964,1845514.883,1.1414715,-1.213232,0.9079713,0,0.2352702,0,3.5233161,1.7802732,118995.3594,0,0.148051,0
background,2254701.293,1845734.093,14.0935411,9.2985277,2.2463248,0.5174663,0.4811018,0.0291939,0.880259,0.8776931,2517475,383901.6563,0.1054877,0.0298967
background,2254496.329,1845755.685,12.7801247,7.972806,2.2813163,0.4975794,0.5127275,0.0289841,2.1645346,2.1747448,2323387.5,319896.4688,0.1125159,0.0310419
background,2256642.859,1845420.5,10.9344711,6.2463765,3.599416,0.9133562,1.3400414,0.1047658,3.9360995,3.8882809,3111283,448687.75,0.1925478,0.064689
background,2256015.647,1845225.371,20.6700974,15.9450788,3.4835677,0.9183752,1.0116972,0.0764869,1.4969221,1.4958301,5703298,1159767.75,0.1354626,0.0407955
background,2255172.189,1845358.349,20.3706741,15.6054564,2.4028389,0.5306025,0.4897896,0.0265876,1.9106005,1.913722,3902251.25,664772.4375,0.093639,0.0237749
background,2255968.053,1845090.294,21.7035084,16.9877949,3.4598675,0.9054919,0.9821536,0.0729126,0.7077255,0.706931,5948692,1218573.875,0.1308627,0.0386112
background,2254730.836,1845214.535,15.1113548,10.3669271,2.3955095,0.3880361,0.5354801,0.0161419,0.2956522,0.3086091,2899410.75,324945,0.1078933,0.0210312
background,2255748.554,1845161.441,25.8052216,21.0799599,3.6339495,1.001672,1.0228927,0.0834525,0.9329748,0.9298653,7428064,1672114.75,0.1257817,0.0387616
background,2256044.171,1845138.555,20.5778065,15.8612518,3.4003956,0.8795127,0.9659842,0.0705372,1.5791498,1.5780731,5543269.5,1105253.625,0.1323325,0.0389041
background,2253980.93,1845232.365,8.0720062,3.2974505,1.8620746,0.3909511,0.4200306,0.0241871,3.0421209,3.0379262,1284782.375,121760.6484,0.1126028,0.0350125
background,2255417.678,1845135.022,25.7964478,21.0561981,3.3416345,0.9312779,0.8661243,0.072169,0.8794187,0.8676614,6823644.5,1552072.125,0.1159375,0.035673
background,2256405.48,1845333.435,15.9556618,11.2246075,3.2157445,0.8078079,0.9397701,0.0667835,1.1974026,1.1877925,4064590.5,718528.9375,0.1419978,0.0426414
background,2255070.054,1845275.806,18.8331585,14.070014,1.9292673,0.4152121,0.3208596,0.0162912,2.0662425,2.0732114,2889455.75,464692.9063,0.0782558,0.0195773
background,2247168.687,1845140.092,4.441318,0.4429692,2.5970597,0.4439192,1.0104097,0.0967264,3.3132415,3.3027158,928437.9375,49776.24609,0.2194476,0.0685627
background,2256317.444,1845379.823,17.028614,12.2936192,3.2437103,0.81936,0.9358054,0.0667047,0.2563116,0.249386,4374666,797751.375,0.1386189,0.0412236
background,2254602.986,1845138.888,0.8098814,-3.462425,0.1681062,0.0180716,0.0326818,0.0006438,3.3793907,5.2167954,143934.6563,14061.25684,0.0222986,0.0010176
background,2255156.997,1845176.171,22.7492638,17.9938164,2.4239178,0.5646225,0.477312,0.0282053,0.6707735,0.6740165,4377112.5,808331.4375,0.0897349,0.0231303
background,2247148.572,1845240.567,4.3800373,0.3545654,2.7700624,0.5201727,1.091468,0.1187939,4.2873979,4.2308254,968038.6875,47585.16406,0.2360064,0.0889451
background,2256605.906,1845089.172,14.227128,9.512619,2.5277643,0.4580485,0.6046677,0.0227888,0.5018826,0.4930793,2847262.25,344601.4688,0.1182506,0.0264472
background,2254503.277,1845227.055,0.5196698,-1.5679356,0.3995576,0.0054285,0.0772964,0.0005958,1.8612218,0.4638859,21566.86914,60.07724,0.158006,0.0025598
background,2256431.966,1845373.738,15.8587456,11.1264229,3.2154055,0.8111906,0.9416575,0.067526,0.865474,0.8585199,4038727.5,714972.1875,0.1424323,0.0429639
background,2247147.808,1845406.159,4.6074133,0.4564894,2.440799,0.6066989,0.8346528,0.1491603,2.3479764,2.2817852,890301.625,53043.78906,0.2032017,0.1227353
background,2247185.24,1845212.4,3.5943117,-0.3020977,1.9244657,0.1276496,0.670942,0.0151403,0.9392967,1.1041037,612681.6875,10122.29102,0.1709906,0.0253691
background,2255674.996,1845365.605,27.2509098,22.5036163,3.5743549,0.9982828,0.9716742,0.0809202,0.5246365,0.5207679,7713956,1778566.5,0.1205694,0.0372226
background,2255710.089,1845121.686,26.3865356,21.6624393,3.696806,1.0297707,1.0501992,0.0874045,0.4075529,0.4073981,7725546.5,1767125.875,0.1267299,0.038873
background,2255799.759,1845230.587,25.7937641,21.0577374,3.5020814,0.9573704,0.9501287,0.0756956,0.9501272,0.9440703,7153473.5,1596893.125,0.1218726,0.0367257
